gPickupInterceptAlwaysTestCollisions	Intimidation		Pickup Intercept Always Test Collisions	b	c					Forces collision checks even during guaranteed-intercept pickup attempts.
gMinRatingForDirectionEffectReduce	Intimidation		Min Rating for Direction Effect Reduction	i	t					Minimum player rating at which intimidation's directional pickup penalty starts to diminish.
gPassPickupEase	Intimidation		Pass Pickup Ease	i	s	0	20	1		Slider controlling how easily human players receive and control incoming passes.
gPassPickupEaseCPU	Intimidation		Pass Pickup Ease (CPU)	i	s	0	20	1		Slider controlling how easily CPU-controlled players receive and control incoming passes.
gMinTicksForLoosePuck	Physics	Puck	Min Ticks for Loose Puck	i	t				ticks	Minimum ticks that must pass before the puck is considered loose after a play.
gHIKGloveSaveWarpPuckRange	Goalie	HIKSaves	HIK Glove Save Warp Puck Range	f	t				ft	Distance threshold within which the puck is warped to the glove during an HIK glove save.
gHIKGloveSaveWarpPuckEnable	Goalie	HIKSaves	HIK Glove Save Warp Puck Enable	b	c					Enables warping the puck to the glove position during an HIK glove save animation.
gHIKPuckPickupAcquireRange	Goalie	PuckPickups	HIK Puck Pickup Acquire Range	f	t				ft	Radius within which the HumanIK goalie can acquire the puck for a pickup.
gAllowOldWarpingPuckAcquistion	Goalie	PuckPickups	Allow Old Warping Puck Acquisition	b	c					Enables the legacy goalie puck-acquisition warp behaviour.
gPuckAcquireWhenBehindNetMaxPuckSpeed	Goalie	PuckPickups/BehindNet	Max Puck Speed for Behind-Net Acquire	f	t				MPH	Maximum puck speed at which the goalie will attempt to acquire the puck behind the net.
gGoalieBigPieceSave	Goalie	Rebounds	Big Piece Save Min Puck Speed	f	t				MPH	Minimum puck speed required to trigger a big-piece save animation.
gGoalieSmallPieceSave	Goalie	Rebounds	Small Piece Save Min Puck Speed	f	t				MPH	Minimum puck speed required to trigger a small-piece save animation.
gGoalieReboundYRatio	Goalie	Rebounds	Rebound Y Ratio of XZ	f	t					Ratio controlling how much vertical (Y) rebound is derived from the XZ rebound speed.
gEnableGoalieReboundControl	Goalie	Rebounds	Enable Goalie Rebound Control	b	c					Enables goalie puck-rebound damping and directional control logic.
gGoalieShoulderBiggestXMult	Goalie	Rebounds	Shoulder Rebound Biggest X Multiplier	f	t				x	Maximum X-direction rebound speed multiplier for shoulder saves.
gGoalieShoulderSmallestXMult	Goalie	Rebounds	Shoulder Rebound Smallest X Multiplier	f	t				x	Minimum X-direction rebound speed multiplier for shoulder saves.
gGoalieLowerArmBiggestXMult	Goalie	Rebounds	Lower Arm Rebound Biggest X Multiplier	f	t				x	Maximum X-direction rebound speed multiplier for lower-arm saves.
gGoalieLowerArmSmallestXMult	Goalie	Rebounds	Lower Arm Rebound Smallest X Multiplier	f	t				x	Minimum X-direction rebound speed multiplier for lower-arm saves.
gGoalieShoulderMinX	Goalie	Rebounds	Shoulder Rebound Min X Velocity	f	t				MPH	Minimum X-axis rebound velocity produced by a shoulder save.
gGoalieBlockerMinX	Goalie	Rebounds	Blocker Rebound Min X Velocity	f	t				MPH	Minimum X-axis rebound velocity produced by a blocker save.
gGoalieBackBiggestXMult	Goalie	Rebounds/Back	Back Rebound Biggest X Multiplier	f	t				x	Maximum X-direction rebound speed multiplier for saves off the goalie's back.
gGoalieBackSmallestXMult	Goalie	Rebounds/Back	Back Rebound Smallest X Multiplier	f	t				x	Minimum X-direction rebound speed multiplier for saves off the goalie's back.
gGoalieBackSpeedIncreaseMax	Goalie	Rebounds/Back	Back Rebound Speed Increase Max	f	t				MPH	Maximum speed added to a rebound deflected off the goalie's back.
gGoalieMaxReboundSpeedStick	Goalie	Rebounds/Back	Max Rebound Speed — Stick	f	t				MPH	Maximum rebound puck speed after a stick save.
gGoalieMaxReboundSpeedBody	Goalie	Rebounds/Back	Max Rebound Speed — Body	f	t				MPH	Maximum rebound puck speed after a body save.
gGoalieMaxReboundSpeedGloveSave	Goalie	Rebounds/Back	Max Rebound Speed — Glove Save	f	t				MPH	Maximum rebound puck speed after a glove save.
gGoaliePantsReboundNewSpeedFactor	Goalie	Rebounds/Back	Pants Rebound New Speed Factor	f	t				x	Speed multiplier applied when calculating rebound velocity off the goalie's pants.
gGoalieGloveZMult	Goalie	Rebounds/Glove	Glove Rebound Z Multiplier	f	t				x	Depth (Z-axis) rebound speed multiplier applied to glove saves.
gGoalieMaxPuckSpeedFactorFromGloveDampening	Goalie	Rebounds/Glove	Glove Dampening Puck Speed Factor Max	f	t				x	Maximum multiplier applied to puck speed when glove dampening is active on a save.
gGoalieMinPuckSpeedFactorFromGloveDampening	Goalie	Rebounds/Glove	Glove Dampening Puck Speed Factor Min	f	t				x	Minimum multiplier applied to puck speed when glove dampening reduces a rebound.
gGoalieBlockerBiggestXMult	Goalie	Rebounds/Blocker	Blocker Rebound Biggest X Multiplier	f	t				x	Maximum X-direction rebound speed multiplier for blocker saves.
gGoalieBlockerSmallestXMult	Goalie	Rebounds/Blocker	Blocker Rebound Smallest X Multiplier	f	t				x	Minimum X-direction rebound speed multiplier for blocker saves.
gGoalieBlockerMaxZVel	Goalie	Rebounds/Blocker	Blocker Rebound Max Z Velocity	f	t				MPH	Maximum depth (Z-axis) velocity a puck can have after a blocker rebound.
gGoalieBlockerMinPuckSpeedForIncrease	Goalie	Rebounds/Blocker	Blocker Min Puck Speed for Speed Increase	f	t				MPH	Minimum incoming puck speed required to apply a blocker rebound speed increase.
gGoalieBlockerMaxPuckSpeedForIncrease	Goalie	Rebounds/Blocker	Blocker Max Puck Speed for Speed Increase	f	t				MPH	Upper puck speed at which blocker rebound speed-increase scaling is applied.
gGoalieBlockerMaxSpeedIncreaseMax	Goalie	Rebounds/Blocker	Blocker Max Speed Increase (Max)	f	t				MPH	Maximum speed-increase value added to a blocker rebound at the high end.
gGoalieBlockerMaxSpeedIncreaseMin	Goalie	Rebounds/Blocker	Blocker Max Speed Increase (Min)	f	t				MPH	Maximum speed-increase value added to a blocker rebound at the low end.
gGoalieBlockerMinSpeedIncrease	Goalie	Rebounds/Blocker	Blocker Min Speed Increase	f	t				MPH	Minimum speed added to a puck rebounding off the blocker.
gGoalieLongsaveReboundX	Goalie	Rebounds/Longsaves	Long Save Rebound Direction X	f	t				ft	Lateral (X-axis) component of the rebound direction produced by a long save.
gGoalieLongsaveReboundZ	Goalie	Rebounds/Longsaves	Long Save Rebound Direction Z	f	t				ft	Depth (Z-axis) component of the rebound direction produced by a long save.
gGoalieLongsaveReboundMPH	Goalie	Rebounds/Longsaves	Long Save Rebound Speed	f	t				MPH	Puck speed in MPH assigned to rebounds generated by a goalie long save animation.
gGoalieLongsaveReboundMPHForCover	Goalie	Rebounds/Longsaves	Long Save Rebound Speed To Cover	f	t				MPH	Puck speed threshold (MPH) below which a long-save rebound is covered by the goalie.
gGoalieMaxPuckSpeedFactorFromChestDampening	Goalie	Rebounds/ChestDampening	Chest Dampening Max Puck Speed Factor	f	t				x	Maximum speed-reduction factor applied to puck rebounding off goalie's chest.
gGoalieMinPuckSpeedFactorFromChestDampening	Goalie	Rebounds/ChestDampening	Chest Dampening Min Puck Speed Factor	f	t				x	Minimum speed-reduction factor applied to puck rebounding off goalie's chest.
gGoalieMaxPuckSpeedForLargeDampeningMin	Goalie	Rebounds/LargeDampening	Large Dampening Max Puck Speed Min	f	t				MPH	Lower bound of puck speed range (MPH) at which the large rebound dampening effect begins.
gGoalieMaxPuckSpeedForLargeDampeningMax	Goalie	Rebounds/LargeDampening	Large Dampening Max Puck Speed Max	f	t				MPH	Upper bound of puck speed range (MPH) that triggers the large rebound dampening effect.
gGoalieReboundLargeDampeningFactor	Goalie	Rebounds/LargeDampening	Rebound Large Dampening Factor	f	t				x	Multiplier that scales down rebound speed when the large dampening condition is met.
gGoalieReboundMaxPuckHeightForBigRebound	Goalie	Rebounds/Pads	Big Rebound Max Puck Height	f	t				ft	Maximum puck height (ft) at which the goalie can produce a big pad rebound.
gGoalieReboundMaxZMultPerfectReboundRating	Goalie	Rebounds/Pads	Rebound Z Multiplier at Perfect Rating	f	t				x	Maximum Z-axis rebound direction multiplier for a goalie with a perfect rebound rating.
gGoalieReboundMaxZMultWorstReboundRating	Goalie	Rebounds/Pads	Rebound Z Multiplier at Worst Rating	f	t				x	Maximum Z-axis rebound direction multiplier for a goalie with the worst rebound rating.
gGoaliePadReboundMaxFramesSinceScreened	Goalie	Rebounds/Pads	Pad Rebound Max Frames Since Screened	i	t				frames	Frame window after being screened during which pad rebound logic applies the screened modifier.
gGoalieReboundZMultFactorWhenJustScreened	Goalie	Rebounds/Pads	Rebound Z Multiplier Factor (Screened)	f	t				x	Scales the Z-axis rebound direction multiplier when the goalie was just screened.
gGoalieReboundZMultFactorWhenNotScreened	Goalie	Rebounds/Pads	Rebound Z Multiplier Factor (Unscreened)	f	t				x	Scales the Z-axis rebound direction multiplier when the goalie had a clear view of the shot.
gGoalieReboundPuckSpeedForMaxSpeedIncreaseMax	Goalie	Rebounds/Pads	Puck Speed for Max Rebound Increase Max	f	t				MPH	Puck speed upper threshold (MPH) at which the maximum pad rebound speed increase is applied.
gGoalieReboundPuckSpeedForMaxSpeedIncreaseMin	Goalie	Rebounds/Pads	Puck Speed for Max Rebound Increase Min	f	t				MPH	Puck speed lower threshold (MPH) below which the minimum rebound speed increase is applied.
gGoalieReboundMaxSpeedIncreaseMax	Goalie	Rebounds/Pads	Pad Rebound Max Speed Increase Max	f	t				MPH	Upper bound of the speed increase range that can be added to a pad rebound.
gGoalieReboundMaxSpeedIncreaseMin	Goalie	Rebounds/Pads	Pad Rebound Max Speed Increase Min	f	t				MPH	Lower bound of the speed increase range that can be added to a pad rebound.
gGoalieReboundSpeedIncreaseFactorWhenJustScreened	Goalie	Rebounds/Pads	Rebound Speed Increase Factor (Screened)	f	t				x	Multiplier on rebound speed increase applied when the goalie was just screened on the shot.
gGoalieReboundSpeedIncreaseFactorWhenNotScreened	Goalie	Rebounds/Pads	Rebound Speed Increase Factor (Unscreened)	f	t				x	Multiplier on rebound speed increase when the goalie had clear sight of the shot.
gGoalieEnableStickBladeSpeedDampeningForHumans	Goalie	Rebounds/Pads	Stick Blade Speed Dampening for Humans	b	c					Enables stick-blade rebound speed dampening specifically for human-controlled goalies.
gGoalieStickBladeSpeedDampeningFactor	Goalie	Rebounds/StickBlade	Stick Blade Speed Dampening Factor	f	t				x	Multiplier that reduces puck speed when the goalie deflects with the stick blade.
gGoalieMinZVelInFeet	Goalie	Rebounds/StickBlade	Stick Blade Min Z Velocity	f	t				ft	Minimum Z-axis velocity (ft/s) for a puck to be processed by stick-blade rebound logic.
gGoalieMaxXAtGoalline	Goalie	Rebounds/StickBlade	Stick Blade Max X at Goal Line	f	t				ft	Maximum lateral offset (X) of the stick blade rebound calculation at the goal line.
gGoalieTricklerReboundRatio	Goalie	Rebounds/StickBlade	Trickler Rebound Ratio	f	t				x	Ratio applied to rebound distance for pucks classified as tricklers (slow, low shots).
gEnableTricklerReductions	Goalie	Rebounds/StickBlade	Enable Trickler Rebound Reductions	b	c					Globally enables the system that reduces rebound distance for slow trickler shots.
gEnableTricklerReductionsWhileHugPost	Goalie	Rebounds/StickBlade	Trickler Reductions While Hugging Post	b	c					Applies trickler rebound reductions even when the goalie is in a post-hug position.
gTricklerReductionAlwaysIfKnocked	Goalie	Rebounds/StickBlade	Trickler Reduction Always If Knocked	b	c					Forces trickler rebound reduction when the puck was knocked loose rather than shot.
gTricklerReductionAlwaysBelowHeight	Goalie	Rebounds/StickBlade	Trickler Reduction Always Below Height	f	t				ft	Pucks below this height always receive the trickler rebound reduction regardless of speed.
gTricklerReductionAlwaysBelowSpeed	Goalie	Rebounds/StickBlade	Trickler Reduction Min Speed	f	t				MPH	Pucks below this speed always receive the trickler rebound reduction regardless of height.
gMinPuckVelForBrokenStickChance	LoosePuck		Min Puck Velocity For Broken Stick Chance	f	t				ft/s	Minimum puck velocity required before any stick-break probability is applied.
gMaxPuckVelForBrokenStickChance	LoosePuck		Max Puck Velocity For Broken Stick Chance	f	t				ft/s	Puck velocity cap above which broken-stick probability is clamped to maximum.
gMaxPuckHitBrokenStickChance	LoosePuck		Max Puck Hit Broken Stick Chance	f	s	0	1	0.01		Maximum probability that a puck impact causes a stick to break.
gMinHeightForPuckHitStickBreak	LoosePuck		Min Puck Height For Stick Break	f	t				ft	Minimum puck height at impact for a chance of breaking the stick.
gBoardPinchNoCollisionFrames	Defense	Interceptions/Boardpinch	Board Pinch No Collision Frames	i	t				frames	Number of frames after a board pinch where player-puck collision is disabled.
gGlassBreakOnPuckHitChance	Defense	Interceptions/Boardpinch	Glass Break On Puck Hit Chance	f	s	0	1	0.01		Probability that a qualifying puck hit on the glass will trigger a glass-break event.
gGlassBreakOnPuckHeight	Defense	Interceptions/Boardpinch	Glass Break On Puck Height	f	t				ft	Minimum puck height required for a puck impact to potentially break the glass.
gGlassBreakOnPuckSpeedNoChance	Defense	Interceptions/Boardpinch	Glass Break Puck Speed No Chance	f	t					Puck speed below which there is zero chance of breaking the glass on impact.
gGlassBreakOnPuckSpeedMaxChance	Defense	Interceptions/Boardpinch	Glass Break Puck Speed Max Chance	f	t					Puck speed at which glass-break probability reaches its maximum value.
gPlayerCollisionPuckYSpeedThreshold	Defense	Interceptions/Boardpinch	Player Collision Puck Y Speed Threshold	f	t					Vertical puck speed required to trigger a player body collision response.
gPlayerCollisionPuckYSpeedThresholdScale	Defense	Interceptions/Boardpinch	Player Collision Puck Y Speed Scale	f	t				x	Scale factor applied to the player collision puck Y-speed threshold.
gPostCollisionPuckYSpeedThreshold	Defense	Interceptions/Boardpinch	Post Collision Puck Y Speed Threshold	f	t					Vertical puck speed that triggers the goal post collision physics response.
gPostCollisionPuckYSpeedThresholdScale	Defense	Interceptions/Boardpinch	Post Collision Puck Y Speed Scale	f	t				x	Scale factor applied to the goal post collision puck Y-speed threshold.
gGlassBoardCollisionPuckYSpeedThreshold	Defense	Interceptions/Boardpinch	Glass Board Collision Puck Y Speed Threshold	f	t					Vertical puck speed threshold at which glass/board collision response is triggered.
gGlassBoardCollisionPuckYSpeedThresholdScale	Defense	Interceptions/Boardpinch	Glass Board Collision Puck Y Speed Scale	f	t				x	Scale factor applied to the glass/board collision Y-speed threshold.
gStickBladeCollisionPuckYSpeedThreshold	Defense	Interceptions/Boardpinch	Stick Blade Collision Puck Y Speed Threshold	f	t					Vertical puck speed that triggers stick blade collision response physics.
gStickBladeCollisionPuckYSpeedThresholdScale	Defense	Interceptions/Boardpinch	Stick Blade Collision Puck Y Speed Scale	f	t				x	Scale factor applied to the stick blade collision puck Y-speed threshold.
gIceCollisionPuckYSpeedThreshold	Defense	Interceptions/Boardpinch	Ice Collision Puck Y Speed Threshold	f	t					Vertical puck speed threshold that triggers the ice surface collision response.
gIceCollisionPuckYSpeedThresholdScale	Defense	Interceptions/Boardpinch	Ice Collision Puck Y Speed Scale	f	t				x	Scale factor applied to the ice collision Y-speed threshold.
gUseNewThresholdForStickBladeCollision	Defense	Interceptions/Boardpinch	Use New Stick Blade Collision Threshold	b	c					Enables the updated threshold logic for puck-stick-blade collision detection.
gUseNewThresholdForIceCollision	Defense	Interceptions/Boardpinch	Use New Ice Collision Threshold	b	c					Enables the updated threshold logic for puck-ice collision detection.
gDeflectionPuckWobble	PuckPhysics	Collision/Wobble	Deflection Puck Wobble	f	t					Wobble amplitude applied to the puck after a deflection.
gDeflectionPuckSpinMagnitude	PuckPhysics	Collision/Wobble	Deflection Puck Spin Magnitude	f	t					Amount of spin added to the puck when it deflects off a player or post.
gDeflectionPuckType	PuckPhysics	Collision/Wobble	Deflection Puck Collision Type	i	t					Enumerated physics collision type used for deflection contacts.
gChopPuckWobble	PuckPhysics	Collision/Wobble	Chop Puck Wobble	f	t					Wobble amplitude applied to the puck after a chop contact.
gChopPuckSpinMagnitude	PuckPhysics	Collision/Wobble	Chop Puck Spin Magnitude	f	t					Amount of spin imparted to the puck when it is chopped by a stick.
gChopPuckType	PuckPhysics	Collision/Wobble	Chop Puck Collision Type	i	t					Enumerated physics collision type used when the puck is chopped.
gHitGoaliePuckWobble	PuckPhysics	Collision/Wobble	Hit Goalie Puck Wobble	f	t					Wobble amplitude applied to the puck after contact with the goalie.
gHitGoaliePuckSpinMagnitude	PuckPhysics	Collision/Wobble	Hit Goalie Puck Spin Magnitude	f	t					Spin amount applied to the puck when it strikes the goalie.
gHitGoaliePuckType	PuckPhysics	Collision/Wobble	Hit Goalie Puck Collision Type	i	t					Enumerated physics type for puck collisions directly with the goalie.
gHitPlayerPuckWobble	PuckPhysics	Collision/Wobble	Hit Player Puck Wobble	f	t					Wobble amplitude applied to the puck after it hits a skater.
gHitPlayerPuckSpinMagnitude	PuckPhysics	Collision/Wobble	Hit Player Puck Spin Magnitude	f	t					Spin amount imparted to the puck when it strikes a skater.
gHitPlayerPuckType	PuckPhysics	Collision/Wobble	Hit Player Puck Collision Type	i	t					Enumerated physics collision type for puck contacts with a skater body.
gGoofOffTimeWhistle	PuckPhysics	Collision/Wobble	Goofoff Duration On Whistle	i	t				frames	Default goofoff idle frames played after a referee whistle stoppage.
gBonusGoofoffPenaltyCall	PuckPhysics	Collision/Wobble	Bonus Goofoff Time On Penalty Call	i	t				frames	Extra goofoff (dead-puck idle) frames granted when a penalty is called.
gGoofOffTimeGoalShort	PuckPhysics	Collision/Wobble	Goofoff Duration After Goal (Short)	i	t				frames	Shorter goofoff duration used after a goal in abbreviated stoppage scenarios.
gGoofOffTimeGoal	PuckPhysics	Collision/Wobble	Goofoff Duration After Goal	i	t				frames	Number of goofoff idle frames played after a goal is scored.
gGoofOffTimeInjury	PuckPhysics	Collision/Wobble	Goofoff Duration On Injury	i	t				frames	Goofoff idle frames played when play stops due to a player injury.
gBonusGoofoffTime	PuckPhysics	Collision/Wobble	Bonus Goofoff Time	i	t				frames	Generic bonus frames added to the goofoff idle period after stoppages.
gBonusGoofoffTimeCheck	PuckPhysics	Collision/Wobble	Bonus Goofoff Time On Check	i	t				frames	Extra goofoff frames granted after a bodycheck stoppage.
gBonusGoofoffTimeFight	PuckPhysics	Collision/Wobble	Bonus Goofoff Time On Fight	i	t				frames	Extra goofoff frames added when play stops due to a fight.
gBonusGoofoffTimeHitIntent	PuckPhysics	Collision/Wobble	Bonus Goofoff Time On Hit Intent	i	t				frames	Extra goofoff frames added when an intentional hit causes the stoppage.
gMaxBonusGoofoffTime	PuckPhysics	Collision/Wobble	Max Bonus Goofoff Time	i	t				frames	Cap on total bonus goofoff idle frames that can accumulate per stoppage.
gGoofoffTimeRemainingBonusMinThreshold	PuckPhysics	Collision/Wobble	Goofoff Bonus Min Time Remaining Threshold	i	t				frames	Minimum goofoff time remaining required before a bonus extension is added.
gFramesToTrimOffRefGoofoffLength	PuckPhysics	Collision/Wobble	Frames To Trim Off Ref Goofoff Length	i	t				frames	Number of frames removed from the referee goofoff animation length.
gMaxPostGoalGoofoffTime	PuckPhysics	Collision/Wobble	Max Goofoff Time After Goal	i	t				frames	Hard cap on the total post-goal goofoff idle duration.
gMinUCCGoofoffLength	PuckPhysics	Collision/Wobble	Min UCC Goofoff Length	i	t				frames	Minimum goofoff idle length for user-controlled-character stoppages.
gUCCGoofoffLengthBoost	PuckPhysics	Collision/Wobble	UCC Goofoff Length Boost	i	t				frames	Frames added to goofoff length when the controlled player causes the stoppage.
gMaxBrokenGlassGoofoffTime	PuckPhysics	Collision/Wobble	Max Goofoff Time On Broken Glass	i	t				frames	Maximum goofoff idle frames when a puck breaks the glass.
gPenShotMissGoofoffTime	PuckPhysics	Collision/Wobble	Penalty Shot Miss Goofoff Time	i	t				frames	Goofoff idle duration played when a penalty shot attempt is missed.
gMaxBonusGoofoffTimeWithGoalieFight	PuckPhysics	Collision/Wobble	Max Bonus Goofoff Time (Goalie Fight)	i	t				frames	Cap on bonus goofoff frames when the stoppage involves a goalie fight.
gEnableBonusGoofoffGoalieFightTime	PuckPhysics	Collision/Wobble	Enable Bonus Goofoff Time For Goalie Fight	b	c					Grants extra goofoff idle time when a goalie is involved in a fight stoppage.
gMaxBonusGoofoffTimeWithPlayerFight	PuckPhysics	Collision/Wobble	Max Bonus Goofoff Time (Player Fight)	i	t				frames	Cap on bonus goofoff frames when the stoppage involves a skater fight.
gEnableAbortPlayerInteractionsEnterStoryteller	PuckPhysics	Collision/Wobble	Abort Player Interactions On Storyteller	b	c					When enabled, active player interactions are cancelled when Storyteller mode starts.
gAddFramesToSkipGoofoffGoal	PuckPhysics	Collision/Wobble	Extra Frames to Skip On Goal Goofoff	i	t				frames	Additional frames trimmed from the goofoff animation after a goal is scored.
gPuckFrozenGoalieTrafficSpeedMPH	PuckPhysics	Collision/Wobble	Puck Frozen Goalie Traffic Speed	f	t				MPH	Puck speed threshold below which the goalie treats it as frozen amid traffic.
gDisappearInGoofoffCloseToNet	PuckPhysics	Collision/Wobble	Disappear In Goofoff Close To Net	b	c					When enabled, the puck is hidden during goofoff idle if it is near the net.
gDisappearInGoofoffCloseToNetInCreatePlay	PuckPhysics	Collision/Wobble	Disappear In Goofoff Near Net (Create Play)	b	c					Same as above but applies specifically during scripted create-a-play sequences.
gGoofOffMaxSpeedForFaceoffReady	PuckPhysics	Collision/Wobble	Max Speed To Trigger Faceoff Ready	f	t				MPH	Players must be below this speed for the faceoff-ready state to activate.
gFeetFromCenterToCountOnRush	Analysis	RushStatus	Feet from Center to Count on Rush	i	t				ft	Lateral distance from center ice within which a player is counted as part of a rush.
gRushStatus_PracticeModeDifferent	Analysis	RushStatus	Rush Status Different in Practice	b	c					Enables alternate rush-status evaluation rules when the game is in practice mode.
gRushStatus_PracticeModeDiffCount	Analysis	RushStatus	Rush Status Practice Diff Count	i	t					Player count difference threshold used for alternate rush-status logic in practice mode.
gUseAnalysisForRushStatus	Analysis	RushStatus	Use Analysis for Rush Status	b	c					Routes rush-status determination through the analysis engine rather than legacy code.
gUseAnalysisForDegenerateCase	Analysis	RushStatus	Use Analysis for Degenerate Case	b	c					Enables the analysis system to handle edge-case rush scenarios instead of falling back to legacy logic.
gVisualizeRushStatus	Analysis	RushStatus	Visualize Rush Status (Debug)	b	c					Enables on-screen debug display of the current rush-status classification.
gVisualizeRushPlayers	Analysis	RushStatus	Visualize Rush Players (Debug)	b	c					Draws debug overlays on all players currently classified as participating in a rush.
gVisualizeRush_DPlayers	Analysis	RushStatus	Visualize Rush Defensive Players (Debug)	b	c					Highlights defensive players factored into rush analysis in the debug overlay.
gVisualizeRush_OPlayers	Analysis	RushStatus	Visualize Rush Offensive Players (Debug)	b	c					Highlights offensive players factored into rush analysis in the debug overlay.
gMinOddmanRushNeverInPracticeMode	Analysis	RushStatus	Odd-Man Rush Disabled in Practice	b	c					When enabled, odd-man rush detection is suppressed during practice mode sessions.
gMinOddmanRushPlayersOnOtherTeamForExtraRushTime	Analysis	RushStatus	Odd-Man Rush Opponent Count for Extra Time	i	t					Number of opponents back that triggers extra rush-status time in an odd-man scenario.
gMinOddmanRushExtraTime	Analysis	RushStatus	Odd-Man Rush Minimum Extra Time	i	t				ticks	Minimum additional ticks of rush-status extension granted when an odd-man advantage is detected.
gGoaliePlayerCollisionRangeScale	Collision	Goalie	Goalie-Player Collision Range Scale	f	t				x	Global scale applied to all goalie-player collision range values.
gGoaliePlayerTorsoRange	Collision	Goalie	Goalie-Player Torso Collision Range	f	t				ft	Collision detection range for goalie torso contact with skaters.
gGoaliePlayerArmRange	Collision	Goalie	Goalie-Player Arm Collision Range	f	t				ft	Collision detection range for goalie arm contact with skaters.
gGoaliePlayerStickRange	Collision	Goalie	Goalie-Player Stick Collision Range	f	t				ft	Collision detection range for goalie stick contact with skaters.
gGoaliePlayerStickRangePokeChecking	Collision	Goalie	Goalie-Player Stick Range (Poke Check)	f	t				ft	Extended stick collision range applied when the goalie performs a poke check.
gGoaliePlayerLegRange	Collision	Goalie	Goalie-Player Leg Collision Range	f	t				ft	Collision detection range for goalie leg (pad) contact with skaters.
gGoaliePlayerBodyPartScalar	Collision	Goalie	Goalie-Player Body Part Collision Scalar	f	t				x	Scale factor applied to body-part collision volumes between the goalie and skaters.
gStickOnPuckLineMinY	Stick Collision		Stick-on-Puck Line Min Y	f	t				ft	Lower Y bound of the stick-on-puck collision line test volume.
gStickOnPuckLineMaxY	Stick Collision		Stick-on-Puck Line Max Y	f	t				ft	Upper Y bound of the stick-on-puck collision line test volume.
gBoardplay_CPU_BestTM_Already	Boardplay	CPU/NewSupport	CPU Boardplay Best Teammate Already Score	i	t					Score bonus applied when the best support teammate is already engaged in boardplay.
gBoardplay_CPU_BestTM_NetBattle	Boardplay	CPU/NewSupport	CPU Boardplay Best Teammate Net Battle Score	i	t					Score bonus applied when the best support teammate is involved in a net-front battle.
gBoardplay_CPU_BestTM_DPair	Boardplay	CPU/NewSupport	CPU Boardplay Best Teammate D-Pair Score	i	t					Score bonus applied when the best support teammate shares a defensive pairing.
gBoardplay_CPU_ShouldSupport_EnhancedEnabled_Paranoia	Boardplay	CPU/NewSupport	CPU Boardplay Enhanced Support Paranoia	b	c					Enables paranoia mode for enhanced CPU support logic, making AI more conservative.
gBoardplay_CPU_ShouldSupport_EnhancedEnabled	Boardplay	CPU/Support	CPU Boardplay Enhanced Support Enabled	b	c					Enables the enhanced CPU support logic during boardplay situations.
gBoardplay_CPU_ShouldSupport_PuckLooseDist	Boardplay	CPU/Support	CPU Boardplay Support Loose-Puck Distance	i	t				ft	Max distance from a loose puck at which a CPU player will move in to support boardplay.
gBoardplay_CPU_ShouldSupport_OpponentDist	Boardplay	CPU/Support	CPU Boardplay Support Opponent Distance	i	t				ft	Max opponent distance within which a CPU player decides to provide boardplay support.
gBoardplay_CPU_Dig_MinAngDiff	Boardplay	CPU/Dig	CPU Boardplay Dig Min Angle Diff	i	t				deg	Minimum angle difference (degrees) between player facing and puck required to trigger a dig.
gBoardplay_CPU_Dig_ForceDigDist	Boardplay	CPU/Dig	CPU Boardplay Force Dig Distance	i	t				ft	Distance from the puck at which the CPU is forced to use a dig move in boardplay.
gBoardplay_CPU_Dig_Disable4Human	Boardplay	CPU/Dig	CPU Boardplay Dig Disabled vs Human	b	c					When enabled, disables CPU dig behaviour during boardplay against human-controlled players.
gBoardplay_CPU_Puckcarrier_Pass_MinDistToSupport	Boardplay	CPU/Puckcarrier	CPU Puckcarrier Pass Min Distance to Support	i	t				ft	Minimum distance to a support player required for a boardplay pass to be considered.
gBoardplay_CPU_Puckcarrier_Pass_MaxSupportDistToBoards	Boardplay	CPU/Puckcarrier	CPU Puckcarrier Pass Max Support-Board Dist	i	t				ft	Max distance a support player can be from the boards to be a valid pass target.
gBoardplay_CPU_Puckcarrier_Pass_MaxSupportSpeed	Boardplay	CPU/Puckcarrier	CPU Puckcarrier Pass Max Support Speed	i	t				MPH	Maximum speed a support player can be moving to be a valid boardplay pass target.
gBoardplay_CPU_Puckcarrier_Min_Time_Til_Move	Boardplay	CPU/Puckcarrier	CPU Puckcarrier Min Time to Move	i	t				frames	Minimum frames a CPU puck carrier must wait before attempting to move out of boardplay.
gBoardplay_CPU_ForceNoReceiverPassEnabled	Boardplay	CPU/Puckcarrier	CPU Boardplay Force No-Receiver Pass	b	c					When enabled, forces CPU puck carrier to avoid passing if no clear receiver is available.
gBoardplay_CPU_ForceNoReceiverPassSeconds	Boardplay	CPU/Puckcarrier	CPU Boardplay No-Receiver Pass Hold Time	i	t				sec	Seconds the CPU will hold the puck before passing when no clear receiver exists.
gBoardplay_CPU_Puckcarrier_Pass_SupportAngle	Boardplay	CPU/Puckcarrier	CPU Puckcarrier Pass Support Angle	i	t				deg	Maximum angle (degrees) between puck carrier and support player for a valid pass.
gBoardplay_CPU_SupportApproachPassEnabled	Boardplay	CPU/Puckcarrier	CPU Boardplay Support Approach Pass	b	c					Enables CPU puck carrier to pass to a support player approaching the boards.
